ProductID,ProductName,ProductBrand,Gender,Price (INR),NumImages,Description,PrimaryColor
10234489,w women blue & golden printed kurta with trousers & dupatta,w,women,3999,6,"blue and golden printed kurta with trousers and dupattablue and golden printed straight knee length kurta, has a keyhole neck, three-quarter sleeves, side slitsblue solid trousers, has a partially elasticated waistband, button and zip closureblue solid net dupatta, has taping border with tasseled detail",blue
10213269,u.s. polo assn. kids boys black solid hooded tailored jacket,u.s. polo assn. kids,boys,2589,6,"black solid tailored jacket, has a hood, 5 pockets, zip and button closure, long sleeves, straight hem, and polyester lining",red
10223013,chhabra 555 pink & purple handloom woven design banarasi kota saree,chhabra 555,women,995,5,"pink, purple and golden banarasi woven design kota saree and has woven design borderblouse piecethe model is wearing a blouse from our stylist's collection, see the image for a mock-up of what the actual blouse would look like",pink
10231419,marks & spencer men blue solid polo collar t-shirt,marks & spencer,men,2499,3,"blue solid t-shirt, has a polo collar, and short sleeves",blue
10211983,fungus women blue slim fit high-rise clean look stretchable jeans,fungus,women,999,5,"blue light wash 5-pocket high-rise jeans, clean look, light fade, has a button and zip closure, and waistband with belt loops",blue
10224931,biba women beige & navy blue yoke design kurta with trousers & dupatta,biba,women,1999,6,"beige and navy blue yoke design kurta with trousers and dupattabeige and navy blue yoke design straight calf length kurta, has a round neck, three-quarter sleeves, side slits, hook-and-eye closurebeige, navy blue and red printed trousers, has partially elasticated waistband, drawstring closurebeige and navy blue printed dupatta, has solid border",blue
10213867,united colors of benetton boys orange & green regular fit checked casual shirt,united colors of benetton,boys,599,3,"orange and green checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",green
10234465,gnist women grey solid heels,gnist,women,949,5,"a pair of grey open toe heels, has mid-top styling, ankle loop detailsynthetic uppercushioned footbedtextured and patterned outsole, has a stiletto heelwarranty: 1 monthwarranty provided by brand/manufacturer",grey
10214785,cortina white & green set of 2 door curtains,cortina,unisex,629,4,set content: 2 door curtainscolour: white and greenpattern: floral doorlight blocking: regularfitting: eyeletlining: no,green
10231973,cation women navy blue solid pure cotton styled back top,cation,women,519,5,navy blue solid knitted styled back  top and has a round neck,blue
10232597,rugsmith grey premium distressed pattern area rug,rugsmith,unisex,1799,3,content: one runner colour: grey fabric: polyamide nylon shape: rectangularpattern: printed features: anti-skid,grey
10215761,roadster men maroon & navy blue colourblocked front-open sweater,roadster,men,594,5,"maroon and navy blue colourblocked front-open sweater, has a hood, long sleeves, zip closure, and ribbed hem",blue
10213143,u.s. polo assn. kids boys rust red printed round neck t-shirt,u.s. polo assn. kids,boys,559,3,"rust red printed t-shirt, has a round neck, and short sleeves",red
10234797,"van heusen,jit",van heusen,men,3599,5,"grey self-design slim-fit formal blazer, has a peaked lapel, single-breasted with a double-button closure, long sleeves, two flap pockets, one chest welt pocket, and a double-vented back hem",other
10223997,masculino latino men green printed round neck t-shirt,masculino latino,men,569,5,"green printed t-shirt, has a round neck, and short sleeves",green
10217077,park avenue men blue solid slim fit single-breasted casual blazer,park avenue,men,2249,5,"blue solid single-breasted casual blazer, has a notched lapel collar, long sleeves, button closure, three pockets, an attached lining with two pockets",blue
10225943,swarovski perfection:necklace dmul/rhs,swarovski,women,7690,3,"our perfection collection is inspired by the latest trends in contemporary jewelry design. this exquisite rhodium plated necklace brings together a mix of materials, including green-colored stones, and crystal pearls. radiant and timeless, it will lift any daytime or evening outfit.",other
10226565,signature sole women pink & gold-toned woven design sandals,signature sole,women,962,5,"a pair of pink & gold-toned open toe sandals, has regular styling, open back detailsynthetic uppercushioned footbedtextured and patterned outsole, has a wedge heelwarranty: 2 monthswarranty provided by brand/manufacturer",pink
10232399,lychee bags women grey solid backpack,lychee bags,women,999,5,grey backpacknon-padded haul loop1 main compartment with zip closurenon-padded backzip pocketpadded shoulder strap: non-paddedwater-resistance: nowarranty: 6 monthswarranty provided by brand/manufacturer,grey
10213239,u.s. polo assn. kids girls red & silver polka-dot print top,u.s. polo assn. kids,girls,649,3,"red and silver polka-dot print woven regular top, has a round neck, long sleeves, and button closure",red
10213387,u.s. polo assn. kids girls red & blue colourblocked sweatshirt,u.s. polo assn. kids,girls,849,6,"red, blue and  off-white colourblocked sweatshirt, has a round neck, long sleeves, straight hem",blue
10214769,cortina set of 2 window curtains,cortina,unisex,521,4,set content: 2 window curtainscolour: maroon and whitepattern: geometric windowlight blocking: regularfitting: eyelet,other
10213871,united colors of benetton boys white & blue regular fit checked casual shirt,united colors of benetton,boys,1299,3,"white, blue and lime green checked casual shirt, has a spread collar, long sleeves, button placket, and curved hem",blue
10224989,biba women teal blue & orange printed straight kurta,biba,women,824,5,"teal blue and orange printed straight kurta with thread detail, has a mandarin collar, three-quarter sleeves, straight hem, and side slits",blue
10213001,u.s. polo assn. kids boys off-white & navy printed polo collar t-shirt,u.s. polo assn. kids,boys,779,3,"off-white and navy printed t-shirt, has a polo collar, and short sleeves",white
10216049,the indian garage co men maroon & beige slim fit printed casual shirt,the indian garage co,men,612,5,"maroon beige and white printed casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",beige
10215615,roadster men grey & black striped pullover sweater,roadster,men,1399,5,"grey and black striped pullover sweater, has a round neck, long sleeves, and ribbed hem",black
10212925,u.s. polo assn. kids boys navy blue printed detail round neck t-shirt,u.s. polo assn. kids,boys,909,3,"navy, red and green solid t-shirt with printed detail, has a round neck, and long sleeves",blue
10232571,rugsmith blue premium floral pattern rug,rugsmith,unisex,1119,3,content: one runner colour: blue fabric: polyamide nylon shape: rectangularpattern: printed features: anti-skid,blue
10216763,marks & spencer women purple solid top,marks & spencer,women,509,4,"purple solid woven regular  top, has a round neck, and short sleeves",purple
10217993,golden girl white solid non-wired lightly padded bandeau bra 6087,golden girl,women,433,5,white solid medium-coverage bandeau bra lightly padded and non-wired seamless cups strapless straps and back closure back style: styled back feature: removable cookie pads,red
10213013,u.s. polo assn. kids boys blue printed sweatshirt,u.s. polo assn. kids,boys,749,4,"blue printed sweatshirt, has a round neck, straight hem",blue
10234709,voyage unisex wayfarer sunglasses s1018mg2750,voyage,unisex,540,5,lens colour: brownlens feature: polarised lensframe material: plasticframe style: full rimbest suited for: round face shapecomes in a voyage cover,other
10214839,cortina set of 2 brown printed door curtains,cortina,unisex,629,4,set content: 2 door curtainscolour: brownpattern: floral doorlight blocking: regularfitting: eyelet,brown
10213335,u.s. polo assn. kids boys olive green solid hooded tailored jacket,u.s. polo assn. kids,boys,2589,7,"olive green solid tailored jacket, has a hood, 5 pockets, zip and button closure, long sleeves, straight hem, and polyester lining",green
10224991,biba women coral red & off-white printed kurta with palazzos & dupatta,biba,women,3597,6,"coral red and off-white printed kurta with palazzos and dupattacoral red and off-white printed straight calf length kurta with embroidered detail, has a v-neck, three-quarter sleeves, side slits, attached liningcoral red and off-white printed palazzos, has partially elasticated waistband, drawstring closurecoral red and off-white printed dupatta",red
10213245,u.s. polo assn. kids girls blue solid hooded puffer jacket with quilted detail,u.s. polo assn. kids,girls,2029,6,"blue solid puffer jacket with quilted detail, has a hood, 2 pockets, zip closure, long sleeves, straight hem, and nylon lining",blue
10234805,van heusen grey & blue checked single-breasted formal blazer,van heusen,men,3919,5,"grey and blue checked formal blazer, has a notched lapel, single breasted with double button closures, long sleeves, two pockets",blue
10218293,here&now men maroon solid hooded sweatshirt,here&now,men,989,5,"maroon solid sweatshirt, has a hood, two pockets, long sleeves, zip closure, straight hem",maroon
10217035,moda rapido women navy blue & yellow printed straight kurta,moda rapido,women,1299,5,"navy blue and yellow printed straight kurta with pintucks and threadwork detail, has a notched round neck, three-quarter sleeves, straight hem, and side slits",blue
10214869,cortina set of 2 brown & off-white printed long door curtains,cortina,unisex,730,4,set content: 2 long door curtainscolour: brown and off-whitepattern: geometric long doorlight blocking: regularfitting: eyelet,white
10234361,gnist women red solid peep toes,gnist,women,849,5,"a pair of red peep toe peep toes, has regular styling, backstrap detailsynthetic patent uppercushioned footbedtextured and patterned outsole, has a wedge heelwarranty: 1 monthwarranty provided by brand/manufacturer",red
10234493,w women blue & silver printed pure cotton layered kurta with churidar,w,women,3899,7,"blue and silver printed layered kurta with churidar with zari embroideryblue and silver printed a-line calf length ethnic jacket with zari embroidery, has a v-neck, three-quarter sleeves, flared hem, front slitblue and silver printed kurta, rund neck, sleeveless, side slitsblue solid churidar, has elasticated waistband, drawstring closure",blue
10234545,w women navy green & golden solid patiala salwar,w,women,799,6,"a pair of green solid patiala salwar with embroidered detail, has a partially elasticated waistband with slip-on closure",green
10214833,cortina white & maroon set of 2 door curtains,cortina,unisex,629,4,set content: 2 door curtainscolour: white and maroonpattern: floral doorlight blocking: regularfitting: eyeletlining: no,white
10213267,u.s. polo assn. kids boys grey & blue reversible bomber jacket,u.s. polo assn. kids,boys,2589,8,"grey and blue solid reversible jacket, has a stand collar, 2 pockets, zip closure, long sleeves, straight hem, and cotton lining",blue
10215783,roadster men olive green & navy blue colourblocked pullover sweater,roadster,men,934,5,"olive green and navy blue colourblocked pullover sweater, has a hood, long sleeves, and ribbed hem",blue
10231567,reebok women black & grey lux 2.0 printed training tights,reebok,women,2399,5,"special technologiesspeedwick fabric wicks sweat to help you stay cool and dryflatlock seams sit flat against your skin for chafe-free comfortproduct design detailblack and grey printed training tightshas an elasticated waistbanddesigned for: any workoutfitted fitwide, mid-rise waist with panel on back for no-abrasion zoneallover graphic; half cuffs keep hems in placeabout reebok lux 2.0 printed training tightswhether you're heading to a new workout class or out for a casual afternoon, these women's training tights have a shape that is versatile enough to become your favorite go-to pair. the durable, sweat-wicking fabric helps you stay cool and dry. curved, flatlock seams offer chafe-reducing comfort, while the wide, mid-rise waist helps shape and hold you in.",black
10222637,ira soleil women olive green solid semi sheer straight skirt,ira soleil,women,479,5,"olive green solid semi sheer skirt, has a drawstring and zip closurecomes with an inner skirt",green
10217055,parx men navy blue single-breasted urban fit solid suit,parx,men,5399,5,"navy blue solid suitnavy blue solid blazer, has a notched lapel, single-breasted with double button closures, long sleeves, three pockets, double vented back hem, an attached lining with three built-in pocketsnavy blue solid mid-rise trousers, has a zip fly and a button closure, four pockets, a waistband with belt loopscomes with a lapel pin",blue
10213329,u.s. polo assn. kids girls blue printed top,u.s. polo assn. kids,girls,779,3,"blue printed woven regular  top, has a mandarin collar, long sleeves, and button closure",blue
10208785,van heusen woman black croc pattern pumps,van heusen woman,women,2299,6,"a pair of black pointed toe croc pattern pumps, has regular styling, closed back detailsynthetic uppercushioned footbedtextured and patterned outsole, has a kitten heel",black
10224675,peora silver-plated beaded circular hoop earrings,peora,women,499,3,silver-plated beaded circular hoop earrings and has artificial beadssecured with a insert closurewarranty: 6 monthswarranty provided by brand/manufacturer,silver
10234517,w women pink & orange printed layered straight kurta with trousers,w,women,2399,8,"pink, orange and golden printed layered a-line kurta with palazzospink and golden printed calf length a-line kurta, has a mandarin collar, sleeveless, flared hempink and orange printed layer, has a mandarin collar, three-quarter sleevespink and orange striped palazzos, has a partially elasticated waistabnd with drawstring closure",red
10212887,u.s. polo assn. kids girls yellow solid polo collar t-shirt,u.s. polo assn. kids,girls,539,3,"yellow solid t-shirt with applique detail, has a polo collar, and short puff sleeves",yellow
10223285,corsica women white solid sneakers,corsica,women,1999,6,"a pair of round-toe white solid sneakers with printed detail, has regular styling, lace-up detailsynthetic uppercushioned footbedtextured and patterned outsole",white
10234535,w women navy blue & golden embellished top with skirt,w,women,2799,9,"this clothing set consists of top and skirtnavy blue and golden embellished top, has a round neck, sleeveless, concealed zip closurenavy blue and golden printed skirt, has a hook and bar and zip closure, an attached lining",blue
10213445,u.s. polo assn. kids boys red solid joggers,u.s. polo assn. kids,boys,649,4,"red solid knitted joggers with printed detail, has elasticated waistband with drawstring closure, three pockets, cuffed hems",red
10224933,biba women yellow & green block print kurta with palazzos & dupatta,biba,women,3799,7,"yellow and green block print kurta with palazzos and dupattagreen solid straight kurta, has a round neck, sleeveless, side slits, straight hem with schiffli embroidered detailyellow and pink printed straight layer, has a round neck, three-quarter sleeves, side slitsyellow and green striped palazzos, has partially elasticated waistband, drawstring closureyellow, green and pink printed dupatta, has solid border",green
10234563,fabnest women navy blue solid straight kurti,fabnest,women,549,5,"navy blue solid straight kurti, has a round neck, three-quarter sleeves",blue
10213211,u.s. polo assn. kids boys orange & navy printed round neck t-shirt,u.s. polo assn. kids,boys,559,4,"orange and navy blue printed t-shirt, has a round neck, and short sleeves",navy
10213431,u.s. polo assn. kids girls white & navy blue striped leggings,u.s. polo assn. kids,girls,449,3,"white, navy blue and pink striped leggings with printed detail, has an elasticated waistband with slip on closure",blue
10222653,vishudh women red & white shirt dress,vishudh,women,1299,5,"red and white printed woven shirt dress, has a shirt collar, three-quarter sleeves, button closure, and flared hemcomes with a belt",red
10216749,amante nude-coloured solid underwired lightly padded t-shirt bra 8903129222150,amante,women,995,4,nude-coloured solid full-coverage t-shirt bra lightly padded and underwired seamless cups regular straps and back closure back style: regular feature: moisture wicking,red
10222929,wintage men turquoise blue woven design straight kurta,wintage,men,1311,5,"turquoise blue woven design straight kurta, has a mandarin collar, long sleeves, straight hem, and side slits",blue
10222921,wintage men multicoloured striped straight kurta,wintage,men,1499,5,"multicoloured striped straight kurta, has a mandarin collar, long sleeves, straight hem, and side slits",red
10234473,gnist women red solid heels,gnist,women,949,5,"a pair of red open toe heels, has mid-top styling, ankle loop detailsuede uppercushioned footbedtextured and patterned outsole, has a slim heelwarranty: 1 monthwarranty provided by brand/manufacturer",red
10223315,roadster women white sneakers,roadster,women,1499,5,"a pair of round-toe white sneakers, has regular styling, zip detailsynthetic uppercushioned footbedtextured and patterned outsolewarranty: 1 monthwarranty provided by brand/manufacturer",white
10213459,u.s. polo assn. kids girls striped blue fit and flare dress,u.s. polo assn. kids,girls,749,6,"blue striped woven fit and flare dress, has a round neck, long sleeves, button closure, and flared hem",blue
10216547,respiro men tan brown solid loafers,respiro,men,799,5,"a pair of square toe tan loafers, has regular styling, slip-on detailsynthetic uppercushioned footbedtextured and patterned outsolewarranty: 7 dayswarranty provided by brand/manufacturer",brown
10212981,u.s. polo assn. kids boys navy blue printed polo collar t-shirt,u.s. polo assn. kids,boys,1049,3,"navy blue, red and white printed t-shirt with embroidered detail, has a polo collar, and short sleeves",blue
10234455,gnist women black solid heels,gnist,women,949,5,"a pair of black open toe heels, has high-top styling, closed back detailsynthetic uppercushioned footbedtextured and patterned outsole, has a block heelwarranty: 1 monthwarranty provided by brand/manufacturer",black
10217643,alvaro castagnino men black leather wraparound bracelet,alvaro castagnino,men,449,5,black wraparound braceletmaterial: leatherclosure: drawstringwarranty: 6 monthswarranty provided by brand/manufacturer,black
10213045,u.s. polo assn. kids boys mustard yellow striped henley neck t-shirt,u.s. polo assn. kids,boys,909,3,"mustard yellow striped t-shirt, has a henley neck, and long sleeves",yellow
10224689,peora oxidised silver-plated & blue peacock shaped stone studded drop earrings,peora,women,848,4,"silver-plated and blue peacock shaped earrings, and has artificial stonessecured with a post and backwarranty: 6 monthswarranty provided by brand/manufacturer",blue
10222651,vishudh grey & beige printed tunic,vishudh,women,1299,5,"grey and beige printed tunic, has a mandarin collar, long sleeves, and button closure",beige
10213103,u.s. polo assn. kids girls pink & red printed sweatshirt,u.s. polo assn. kids,girls,1299,3,"pink and red printed sweatshirt, has a round neck, long sleeves, straight hem",red
10212997,u.s. polo assn. kids boys navy & red colourblocked round neck t-shirt,u.s. polo assn. kids,boys,629,3,"navy and red colourblocked t-shirt with printed detail, has a round neck, and short sleeves",red
10234369,gnist women beige solid suede heels,gnist,women,949,5,"a pair of beige open toe sandals, has mid-top styling, backstrap detailsuede uppercushioned footbedtextured and patterned outsole, has a stiletto heelwarranty: 1 monthwarranty provided by brand/manufacturer",beige
10223101,fancy mart green & yellow artificial formosan plant in square step pot,fancy mart,unisex,652,3,set content: 1 plant with potplant type: forsomonplant colour: green and yellowpot colour: black,green
10222811,ed hardy men blue skuller super slim fit mid-rise low distress stretchable jeans,ed hardy,men,1279,7,"blue light wash 5-pocket mid-rise jeans, low distress, heavy fade, has a button and zip closure, and waistband with belt loops",blue
10234761,voyage unisex brown round sunglasses s1017mg2745,voyage,unisex,540,5,lens colour: brownlens feature: polarised lensframe material: plasticframe style: full rimbest suited for: oval face shapecomes in a voyage cover,brown
10233259,and women olive green embroidered top with tie-up cuffs,and,women,594,5,"olive green embroidered woven regular  top, has a shirt collar, three-quarter sleeves, and button closure",green
10231171,mimosa coral pink art silk woven design kanjeevaram saree,mimosa,women,1598,5,design detail:coral pink kanjeevaram woven design saree and has a zari borderstitched blouse piecethe model is wearing a stitched version of the blouseorigin:kanjeevaram sarees are made in the kanchipuram region in tamil nadu. the fabric bears the images of all the scriptures embossed on the walls of the temples of the kanchipuram village.fabric:art silk is manufactured by synthetic fibres like rayon. it's light in weight and is soft on the skin for comfort in summers.,pink
10219649,united colors of benetton men blue & grey printed thong flip-flops,united colors of benetton,men,499,5,a pair of blue and grey printed flip flopsrubber upper materialcushioned footbedpatterned rubber outsolewarranty: 3 monthswarranty provided by brand/manufacturer,blue
10233359,and women navy blue solid a-line dress,and,women,839,4,"navy blue solid woven a-line dress, has a v-neck, three-quarter sleeves, button closure, and flared hem",blue
10217605,lady stark women white & black striped fit and flare dress,lady stark,women,1598,5,"white and black striped knitted and woven fit and flare dress, has a round neck, three-quarter sleeves, and flared hem",black
10231057,daily life forever52 women red super stay lip gloss 7ml,daily life forever52,women,629,2,"what it is?:daily life forever52 super stay lip gloss 7mlcolour shade name:redwhat it does?:a lip gloss that boldly creates the appearance of fuller lips. the super stay lip gloss by daily life forever52 helps you create a voluminous lip look and features a formula that provides your lips with long lasting moisture for up to 8 hours. this waterproof and smudge-proof lip gloss stays put even during extreme conditions. furthermore, it coats your lips with a richly pigmented, high-shine, non sticky and lightweight formula for that ultimate glossy look.features:a lasting lip lacquer for luxe shine and fuller-looking lipsthe formula is enriched with nourishing benefits, keeps lips hydratedit gives lips a sculpted and volumized gleamfeatures a pointed tip, doe foot applicator for increased precisionabout the brand:daily life forever52 is one of the most renowned cosmetic brands that have evolved over the years to make professional beauty products easily accessible to all the gorgeous women all across the globe. the brand's aim is to offer trendy, unique and revolutionizing products that can help you in becoming everything you want to be, reflecting your true potential and at the same time keep your skin healthy naturally.",red
10212829,cation women maroon solid basic jumpsuit,cation,women,1253,5,"maroon solid basic jumpsuit, has a off-shoulder, sleeveless",maroon
10212867,u.s. polo assn. kids boys navy blue & red brand logo print round neck t-shirt,u.s. polo assn. kids,boys,699,3,"navy blue red and cream brand logo print t-shirt with geometric print detail, has a round neck, and long sleeves",blue
10224555,here&now women black & golden quirky printed straight kurta,here&now,women,479,4,"black and golden printed straight kurta with thread work detail, has a mandarin collar, three-quarter sleeves, straight hem, side slits, button closure",black
10222863,ed hardy men blue slim fit mid-rise clean look stretchable acid wash cropped jeans,ed hardy,men,1359,7,"blue light wash 5-pocket mid-rise jeans, clean look, heavy fade, acid wash, has a button and zip closure, and waistband with belt loops",blue
10213159,u.s. polo assn. kids girls peach-coloured printed sweatshirt,u.s. polo assn. kids,girls,1049,4,"peach-coloured printed sweatshirt with a round neck, long sleeves, straight hem",red
10213109,u.s. polo assn. kids boys green & navy striped polo collar t-shirt,u.s. polo assn. kids,boys,1119,3,"green, navy and white striped t-shirt, has a polo collar, and long sleeves",green
10223367,seiko men black discover more chronograph tachymeter analogue watch ssb359p1,seiko,men,24000,8,"display: analoguemovement: quartzpower source: batterydial style: textured round stainless steel dialfeatures: chronograph, tachymeter, date aperture, glow in the darkstrap style: black regular, synthetic strap with a tang closurewater resistance: 100 mguarantee: 2 yearsguarantee provided by brand/manufacturercomes in a signature seiko case",black
10211977,marks & spencer girls black regular fit mid-rise clean look stretchable jeans,marks & spencer,girls,1299,3,"black dark wash 4-pocket mid-rise jeans, clean look, no fade, has a button and zip closure, and waistband with belt loops",black
10233167,bodha silver-plated quirky cz gemstone studded cufflinks,bodha,men,479,3,a pair of silver-toned and red quirky solid cufflinkscomes in a signature bodha case,silver
10213039,u.s. polo assn. kids girls yellow & purple printed top,u.s. polo assn. kids,girls,454,3,"yellow and purple printed knitted regular top, has a round neck, and short flared sleeves",yellow
10232011,free authority men white superman printed round neck t-shirt,free authority,men,449,5,"white printed t-shirt, has a round neck, and short sleeves",white
10221201,buckleup women tan brown solid belt,buckleup,women,449,5,tan brown solid beltsecured with a tang closurewarranty: 1 monthwarranty provided by brand/manufacturer,brown
10215665,roadster men grey melange & black striped acrylic pullover sweater,roadster,men,699,5,"grey melange and black striped pullover sweater, has a round neck, long sleeves, and ribbed hem",black
1022300,campus sutra blue hooded sweatshirt,campus sutra,men,1199,6,"blue hooded sweatshirt, has an attached hood with a drawstring fastening, a zip closure on the front, long sleeves, two pockets, a ribbed hemline",blue
10231925,free authority men black batman printed round neck t-shirt,free authority,men,449,4,"black and white printed t-shirt, has a round neck, and short sleeves",black
10232005,free authority men grey superman printed round neck t-shirt,free authority,men,449,5,"grey printed t-shirt, has a round neck, and short sleeves",grey
10213177,u.s. polo assn. kids boys mustard yellow printed round neck t-shirt,u.s. polo assn. kids,boys,519,3,"mustard yellow printed t-shirt, has a round neck, and short sleeves",yellow
10234551,w women white solid patiala salwar,w,women,799,5,"white solid patiala salwar with printed detail, has partially elasticated waistband with slip-on detail",white
10234555,gnist women brown solid suede heels,gnist,women,949,5,"a pair of brown open toe heels, has regular styling, backstrap detailsuede uppercushioned footbedtextured and patterned outsole, has a slim heelwarranty: 1 monthwarranty provided by brand/manufacturer",brown
10216051,the indian garage co men navy blue & white slim fit striped casual shirt,the indian garage co,men,612,5,"navy blue and white striped casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",blue
10234453,gnist women white solid sandals,gnist,women,849,5,"a pair of white open toe sandals, has regular styling, open back detailsynthetic uppercushioned footbedtextured and patterned outsole, has a wedge heelwarranty: 1 monthwarranty provided by brand/manufacturer",white
10234457,gnist women sea green solid suede open toe flats,gnist,women,699,5,"a pair of sea green open-toed flats, has regular styling, no back strap detailsuede uppercushioned footbedtextured and patterned outsole",green
10213041,u.s. polo assn. kids boys rust orange printed sweatshirt,u.s. polo assn. kids,boys,749,4,"rust orange printed sweatshirt, has a round neck, long sleeves, straight hem",orange
10219665,united colors of benetton men yellow & blue solid thong flip-flops,united colors of benetton,men,499,5,a pair of yellow and blue solid flip flopsrubber upper materialcushioned footbedpatterned rubber outsolewarranty: 3 monthswarranty provided by brand/manufacturer,blue
10231163,mimosa beige poly chiffon woven design kanjeevaram saree,mimosa,women,1754,5,"design detail:beige kanjeevaram  woven design saree and has a woven design border blouse piecethe model is wearing a blouse from our stylists collection, see the image for a mock-up of what the actual blouse would look likeorigin:kanjeevaram sarees are made in the kanchipuram region in tamil nadu. the fabric bears the images of all the scriptures embossed on the walls of the temples of the kanchipuram village.",beige
10223337,seiko kinetic men navy blue analogue watch srn061p1,seiko,men,25500,6,"display: analoguemovement: kineticpower source: motiondial style: textured round stainless steel dialfeatures: reset time, calendarstrap style: blue textured, leather strap with a tang closurewater resistance: 100 mguarantee: 2 years from the date of purchase against manufacturing defectsguarantee provided by brand/ manufacturer   comes in a signature seiko case",blue
10234325,gnist women red solid suede heels,gnist,women,849,5,"a pair of red open toe heels, has regular styling, open back detailsuede uppercushioned footbedtextured and patterned outsole, has a wedge heelwarranty: 1 monthwarranty provided by brand/manufacturer",red
10212949,u.s. polo assn. kids boys white printed polo collar t-shirt,u.s. polo assn. kids,boys,899,5,"white printed t-shirt, has a polo collar, and short sleeves",white
10213183,u.s. polo assn. kids boys coral pink printed round neck t-shirt,u.s. polo assn. kids,boys,699,3,"coral pink printed t-shirt, has a round neck, and long sleeves",pink
10213033,u.s. polo assn. kids boys maroon & navy solid sweatshirt,u.s. polo assn. kids,boys,899,4,"maroon and navy solid sweatshirt, has a stand collar, two pockets, long sleeves, zip closure, straight hem",maroon
10213203,u.s. polo assn. kids boys coral orange solid polo collar t-shirt,u.s. polo assn. kids,boys,699,3,"coral orange solid t-shirt, has a polo collar, and short sleeves",orange
10213761,united colors of benetton boys blue colourblocked polo collar t-shirt,united colors of benetton,boys,719,3,"blue colourblocked t-shirt with embroidered detail, has a polo collar, and short sleeves",blue
10213067,u.s. polo assn. kids boys blue printed round neck t-shirt,u.s. polo assn. kids,boys,799,3,"blue printed t-shirt, has a round neck, and short sleeves",blue
10213119,u.s. polo assn. kids girls navy & red striped round neck t-shirt,u.s. polo assn. kids,girls,449,3,"navy, red and white striped t-shirt, has a round neck, and long sleeves, 1 pocket",red
10224657,peora silver-plated green dome shaped jhumkas,peora,women,999,4,"silver-plated green dome shaped earrings, silver-plated, and has artificial stonessecured with a post and back",green
10213021,u.s. polo assn. kids boys navy blue & orange colourblocked sweatshirt,u.s. polo assn. kids,boys,1699,3,"navy blue and orange colourblocked sweatshirt, long sleeves, straight hem",blue
10216641,disney by wear your mind men brown printed round neck t-shirt,disney by wear your mind,men,559,5,"brown and black printed t-shirt, has a round neck, and short sleeves",brown
10213959,united colors of benetton boys burgundy & green regular fit printed casual shirt,united colors of benetton,boys,1299,3,"burgundy and green printed casual shirt, has a spread collar, long sleeves, button placket, and curved hem",green
1020984,tokyo talkies women olive green jacket,tokyo talkies,women,1299,5,"olive green jacket with washed detail, has a spread collar, a full button placket, long sleeves with button cuffs, four pockets, belt loops on the waist, a curved and vented hemcomes with a belt",green
10213059,u.s. polo assn. kids boys blue & white printed round neck t-shirt,u.s. polo assn. kids,boys,584,3,"blue and white printed t-shirt, has a round neck, and short sleeves",blue
10212909,u.s. polo assn. kids boys grey printed hooded sweatshirt,u.s. polo assn. kids,boys,1999,4,"grey printed sweatshirt, has a hood, two pockets, long sleeves, zip closure, straight hem",grey
10211853,instacrush women brown printed open front shrug,instacrush,women,1259,5,"brown printed open front regular shrug, has long sleeves, asymmetric hem",brown
10213897,united colors of benetton girls navy blue & yellow printed leggings,united colors of benetton,girls,299,3,"navy blue, yellow and white printed leggings, has an elasticated waistband",blue
10216855,moda rapido women peach-coloured solid peplum top,moda rapido,women,359,5,"peach-coloured solid woven peplum top, has a round neck, three-quarter sleeves, and button closure",red
10224723,peora silver-plated & gold-toned geometric drop earrings,peora,women,869,4,silver-toned and gold-toned geometric earrings and silver-platedwarranty: 6 monthswarranty provided by brand/manufacturer,gold
10215877,scuderia ferrari men charcoal grey basics analogue dial watch 0830669,scuderia ferrari,men,4975,6,"pack contains: single watchdisplay: analoguemovement: quartzpower source: batterydial style: charcoal grey solid round stainless steel dialfeatures: reset timestrap style: silver toned, bracelet style, stainless steel strap with a butterflywater resistance: 30 mcomes in a signature scuderia ferrari casewarranty: 2 yearswarranty provided by brand/ manufacturer",grey
10222855,ed hardy men blue & white regular fit printed casual shirt,ed hardy,men,1249,6,"blue and white printed casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",blue
10213107,u.s. polo assn. kids boys rust orange printed sweatshirt,u.s. polo assn. kids,boys,899,5,"rust orange printed sweatshirt, has a round neck, long sleeves, straight hem",orange
10208891,van heusen woman navy blue solid ballerinas,van heusen woman,women,1599,5,"a pair of navy blue round-toe ballerinas, has regular styling, slip-on detailsynthetic upper with bow detailcushioned footbedtextured and patterned outsole",blue
10213411,u.s. polo assn. kids girls blue embellished sweatshirt,u.s. polo assn. kids,girls,899,5,"blue sequin embellished sweatshirt, has a round neck, long sleeves and a straight hem",blue
10224305,masculino latino men red printed round neck t-shirt,masculino latino,men,441,5,"red printed t-shirt, has a round neck, and short sleeves",red
1022303,campus sutra olive green jacket,campus sutra,men,1199,6,"olive green jacket, lightly padded, has a spread collar with a notched lapel and press-button closures, a zip closure, long sleeves, two zip pockets",green
